Bishnupur,275,224.0,0.0,0.0,0.0,197.0,92.0,77.0,0.0,17.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Churachandpur,274,5677.0,0.0,0.0,1.0,91.0,41.0,16.0,12.0,7.0,5.0,4.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champhai,284,4144.0,0.0,0.0,0.0,57.0,32.0,14.0,7.0,6.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aizawl,283,4366.0,0.0,0.0,0.0,137.0,93.0,44.0,20.0,12.0,9.0,10.0,5.0,3.0,2.0,4.0,4.0,6.0,3.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
Serchhip,285,1369.0,0.0,0.0,0.0,59.0,26.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamit,281,3770.0,0.0,0.0,0.0,67.0,16.0,11.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolasib,282,1574.0,0.0,0.0,0.0,62.0,49.0,15.0,8.0,5.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hailakandi,318,1107.0,0.0,0.0,0.0,275.0,246.0,0.0,17.0,15.0,14.0,5.0,5.0,6.0,0.0,4.0,5.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karimganj,317,1530.0,0.0,0.0,0.0,414.0,328.0,0.0,42.0,23.0,10.0,6.0,4.0,8.0,3.0,7.0,6.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cachar,316,3229.0,0.0,0.0,1.0,725.0,681.0,0.0,56.0,54.0,17.0,0.0,10.0,12.0,6.0,10.0,5.0,6.0,5.0,5.0,1.0,4.0,5.0,0.0,6.0,3.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imphal West,277,331.0,0.0,0.0,0.0,24.0,9.0,5.0,5.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ri Bhoi,297,2629.0,0.0,0.0,0.0,99.0,179.0,84.0,57.0,28.0,39.0,0.0,5.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Khasi Hills,298,2784.0,0.0,0.0,0.0,210.0,229.0,140.0,64.0,37.0,28.0,11.0,15.0,9.0,8.0,1.0,6.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0,0,0,0,0
West Khasi Hills,296,6578.0,0.0,0.0,0.0,70.0,66.0,24.0,12.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Tripura,289,1578.0,0.0,0.0,0.0,575.0,512.0,274.0,178.0,152.0,109.0,69.0,50.0,35.0,43.0,26.0,27.0,18.0,21.0,9.0,13.0,5.0,6.0,3.0,7.0,6.0,5.0,2.0,4.0,4.0,1.0,6.0,6.0,4.0,4.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,0
Dhalai,291,2465.0,0.0,0.0,0.0,152.0,123.0,59.0,26.0,14.0,12.0,10.0,9.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Tripura,292,1758.0,0.0,0.0,0.0,313.0,345.0,29.0,42.0,26.0,30.0,1.0,13.0,9.0,7.0,8.0,8.0,6.0,5.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,290,2757.0,0.0,0.0,0.0,587.0,353.0,103.0,57.0,34.0,31.0,15.0,18.0,8.0,3.0,11.0,4.0,6.0,2.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Garo Hills,295,2324.0,0.0,0.0,0.0,64.0,40.0,27.0,19.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Garo Hills,294,3373.0,0.0,0.0,1.0,99.0,194.0,66.0,22.0,13.0,12.0,3.0,5.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Garo Hills,293,3842.0,0.0,0.0,0.0,282.0,91.0,39.0,14.0,8.0,7.0,6.0,8.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhubri,301,2439.0,0.0,0.0,0.0,301.0,94.0,66.0,6.0,23.0,15.0,11.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
