Vadodara,486,1066.0,6126.0,1012.0,462.0,219.0,154.0,62.0,47.0,35.0,32.0,21.0,15.0,27.0,21.0,34.0,148.0
Anand,482,425.0,1393.0,1196.0,394.0,106.0,46.0,43.0,20.0,11.0,14.0,4.0,9.0,9.0,10.0,6.0,0
Bharuch,488,82.0,3086.0,1690.0,531.0,265.0,192.0,154.0,115.0,99.0,96.0,53.0,60.0,48.0,59.0,60.0,51.0
Narmada,487,1053.0,2289.0,157.0,27.0,14.0,9.0,0,0,0,0,0,0,0,0,0,0
Nandurbar,497,2927.0,3925.0,399.0,75.0,23.0,18.0,10.0,7.0,9.0,6.0,1.0,5.0,3.0,0,0,0
Alirajpur,465,2988.0,1138.0,50.0,19.0,5.0,6.0,4.0,4.0,2.0,0,0,0,0,0,0,0
Jhabua,464,1750.0,2420.0,110.0,42.0,8.0,5.0,4.0,6.0,2.0,5.0,2.0,2.0,0,0,0,0
Dohad,485,1646.0,2756.0,101.0,13.0,8.0,6.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,0,0,0
Banswara,125,3527.0,1990.0,127.0,29.0,17.0,6.0,8.0,3.0,6.0,4.0,5.0,4.0,3.0,3.0,2.0,0
Ratlam,434,1024.0,4506.0,395.0,72.0,29.0,25.0,14.0,11.0,11.0,9.0,11.0,6.0,8.0,7.0,8.0,6.0
Dhar,438,2723.0,6724.0,499.0,129.0,79.0,47.0,20.0,16.0,17.0,12.0,7.0,10.0,12.0,6.0,1.0,0
Barwani,441,3396.0,3110.0,210.0,54.0,21.0,7.0,12.0,7.0,5.0,7.0,4.0,2.0,2.0,0,0,0
West Nimar,440,3555.0,5938.0,364.0,117.0,67.0,40.0,20.0,12.0,12.0,6.0,7.0,1.0,3.0,0,0,0
Indore,439,391.0,2891.0,825.0,234.0,132.0,77.0,43.0,47.0,26.0,38.0,35.0,26.0,25.0,23.0,34.0,104.0
East Nimar,466,5635.0,3452.0,169.0,35.0,19.0,15.0,9.0,6.0,7.0,3.0,5.0,4.0,5.0,7.0,3.0,0
Dewas,437,2839.0,5354.0,398.0,78.0,37.0,23.0,14.0,7.0,11.0,11.0,3.0,10.0,8.0,9.0,13.0,3.0
Ujjain,435,96.0,6845.0,444.0,103.0,71.0,33.0,29.0,22.0,13.0,9.0,14.0,12.0,10.0,13.0,13.0,18.0
Sehore,445,2860.0,5124.0,186.0,48.0,33.0,14.0,14.0,13.0,7.0,6.0,10.0,5.0,5.0,2.0,2.0,0
Shajapur,436,484.0,6563.0,695.0,134.0,48.0,38.0,17.0,15.0,11.0,10.0,4.0,2.0,4.0,0,0,0
Rajgarh,442,531.0,6392.0,581.0,128.0,72.0,39.0,37.0,12.0,15.0,7.0,2.0,2.0,0,0,0,0
Mandsaur,433,996.0,5564.0,434.0,112.0,46.0,17.0,6.0,9.0,6.0,4.0,3.0,6.0,5.0,5.0,3.0,1.0
Pratapgarh,131,3881.0,1509.0,52.0,25.0,15.0,4.0,8.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0
Jhalawar,129,3104.0,4421.0,305.0,66.0,32.0,23.0,17.0,13.0,14.0,8.0,5.0,2.0,4.0,0,0,0
Kota,127,1800.0,4010.0,530.0,209.0,130.0,83.0,58.0,40.0,50.0,25.0,24.0,19.0,21.0,13.0,19.0,71.0
Baran,128,5402.0,2998.0,182.0,68.0,42.0,26.0,19.0,15.0,9.0,5.0,3.0,5.0,4.0,2.0,1.0,0
Chittaurgarh,126,3371.0,5706.0,377.0,99.0,67.0,58.0,31.0,27.0,19.0,16.0,18.0,17.0,9.0,7.0,7.0,0
Neemuch,432,1839.0,2890.0,392.0,92.0,43.0,27.0,16.0,14.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0
Rajsamand,123,1636.0,3754.0,384.0,167.0,99.0,58.0,48.0,20.0,12.0,14.0,4.0,0,0,0,0,0
Bhilwara,122,5167.0,7607.0,420.0,169.0,47.0,26.0,13.0,10.0,12.0,9.0,4.0,10.0,4.0,6.0,9.0,9.0
Ajmer,119,3562.0,6144.0,672.0,185.0,111.0,81.0,70.0,33.0,35.0,35.0,20.0,18.0,24.0,23.0,27.0,44.0
Jaipur,110,2324.0,8309.0,2137.0,670.0,346.0,197.0,128.0,82.0,63.0,54.0,43.0,39.0,32.0,28.0,52.0,244.0
Tonk,120,5541.0,3559.0,154.0,60.0,31.0,18.0,18.0,8.0,12.0,7.0,5.0,1.0,5.0,2.0,4.0,0
Dausa,109,434.0,3652.0,251.0,75.0,39.0,23.0,26.0,15.0,8.0,7.0,6.0,5.0,5.0,1.0,0,0
Sawai Madhopur,108,4023.0,2309.0,81.0,35.0,19.0,14.0,16.0,13.0,7.0,11.0,6.0,10.0,5.0,1.0,0,0
Bundi,121,3305.0,3350.0,312.0,107.0,46.0,29.0,14.0,13.0,8.0,2.0,10.0,3.0,5.0,6.0,4.0,0.0
Sheopur,418,7568.0,831.0,35.0,9.0,9.0,6.0,3.0,5.0,5.0,3.0,4.0,1.0,0,0,0,0
Shivpuri,423,10240.0,2974.0,173.0,49.0,20.0,19.0,11.0,3.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0
Guna,458,3469.0,3973.0,360.0,100.0,56.0,30.0,16.0,13.0,14.0,11.0,12.0,7.0,13.0,6.0,6.0,1.0
Gwalior,421,2632.0,3386.0,297.0,132.0,62.0,39.0,30.0,23.0,14.0,20.0,21.0,13.0,14.0,15.0,21.0,58.0
Morena,419,3682.0,2415.0,164.0,91.0,50.0,33.0,19.0,5.0,7.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0
Dhaulpur,106,2777.0,1004.0,76.0,38.0,16.0,8.0,7.0,5.0,5.0,3.0,3.0,6.0,3.0,1.0,0,0
Karauli,107,4205.0,2006.0,114.0,46.0,13.0,13.0,12.0,5.0,8.0,8.0,5.0,3.0,2.0,0,0,0
Bharatpur,105,1436.0,4665.0,268.0,105.0,45.0,38.0,25.0,8.0,7.0,4.0,9.0,4.0,6.0,4.0,8.0,2.0
Mathura,145,295.0,3083.0,450.0,152.0,114.0,57.0,51.0,29.0,29.0,19.0,31.0,29.0,14.0,14.0,23.0,23.0
Mahamaya Nagar,144,513.0,1569.0,132.0,40.0,18.0,10.0,12.0,5.0,5.0,4.0,6.0,3.0,3.0,4.0,1.0,0
Agra,146,694.0,3419.0,508.0,223.0,87.0,48.0,34.0,22.0,25.0,15.0,13.0,19.0,20.0,17.0,25.0,105.0
Bhind,420,2942.0,2570.0,147.0,48.0,29.0,24.0,11.0,7.0,7.0,11.0,8.0,8.0,5.0,4.0,0,0
Firozabad,147,591.0,2105.0,195.0,74.0,57.0,30.0,18.0,15.0,18.0,11.0,9.0,8.0,7.0,4.0,6.0,2.0
Etah,201,2297.0,897.0,50.0,18.0,6.0,11.0,4.0,3.0,9.0,3.0,6.0,1.0,0,0,0,0
Kansiram Nagar,202,1872.0,633.0,46.0,10.0,7.0,9.0,5.0,4.0,2.0,4.0,0,0,0,0,0,0
Shahjahanpur,152,4689.0,1176.0,107.0,44.0,28.0,21.0,19.0,12.0,8.0,6.0,7.0,4.0,8.0,6.0,7.0,3.0
Farrukhabad,159,1390.0,1304.0,64.0,31.0,15.0,10.0,13.0,7.0,8.0,7.0,10.0,6.0,6.0,0,0,0
Mainpuri,148,2118.0,1283.0,78.0,18.0,11.0,10.0,8.0,6.0,6.0,3.0,0,0,0,0,0,0
Etawah,161,1698.0,1187.0,73.0,26.0,8.0,13.0,4.0,5.0,5.0,6.0,5.0,5.0,3.0,0,0,0
Kannauj,160,1894.0,716.0,57.0,21.0,8.0,9.0,4.0,5.0,1.0,0,0,0,0,0,0,0
Auraiya,162,875.0,1437.0,117.0,47.0,24.0,27.0,9.0,16.0,8.0,6.0,9.0,12.0,10.0,12.0,6.0,4.0
Jalaun,165,2370.0,3317.0,117.0,45.0,34.0,15.0,10.0,4.0,5.0,6.0,2.0,4.0,4.0,3.0,2.0,0
Datia,422,393.0,1854.0,104.0,29.0,14.0,15.0,6.0,3.0,5.0,7.0,1.0,4.0,3.0,5.0,2.0,0
Tikamgarh,424,1942.0,4183.0,250.0,68.0,33.0,11.0,8.0,4.0,6.0,4.0,2.0,6.0,3.0,0,0,0
Jhansi,166,3518.0,2393.0,297.0,116.0,63.0,38.0,29.0,12.0,13.0,7.0,9.0,11.0,6.0,14.0,8.0,17.0
Lalitpur,167,5688.0,645.0,85.0,19.0,11.0,8.0,5.0,7.0,5.0,3.0,4.0,2.0,0,0,0,0
Hamirpur,168,3992.0,1363.0,75.0,43.0,24.0,15.0,7.0,1.0,0,0,0,0,0,0,0,0
Mahoba,169,2763.0,797.0,79.0,40.0,14.0,9.0,2.0,4.0,0,0,0,0,0,0,0,0
Chhatarpur,425,6257.0,4414.0,232.0,89.0,53.0,25.0,18.0,17.0,7.0,11.0,7.0,6.0,2.0,9.0,1.0,4.0
Sagar,427,7275.0,5085.0,414.0,122.0,41.0,33.0,14.0,25.0,15.0,8.0,13.0,9.0,8.0,8.0,6.0,9.0
Damoh,428,6074.0,3020.0,156.0,47.0,24.0,10.0,6.0,6.0,7.0,4.0,5.0,6.0,3.0,5.0,5.0,2.0
Raisen,446,6509.0,3807.0,316.0,69.0,27.0,22.0,9.0,6.0,9.0,5.0,2.0,3.0,5.0,3.0,3.0,0
Vidisha,443,7134.0,1968.0,95.0,42.0,19.0,22.0,13.0,8.0,9.0,2.0,4.0,4.0,3.0,3.0,1.0,0
Ashoknagar,459,4236.0,1658.0,87.0,32.0,20.0,12.0,8.0,4.0,3.0,3.0,3.0,0,0,0,0,0
Bhopal,444,650.0,1892.0,381.0,106.0,66.0,42.0,38.0,17.0,27.0,22.0,19.0,17.0,22.0,24.0,26.0,118.0
Harda,448,1620.0,2367.0,135.0,27.0,6.0,8.0,6.0,3.0,5.0,3.0,2.0,2.0,0,0,0,0
Hoshangabad,449,4010.0,3676.0,472.0,132.0,76.0,34.0,18.0,18.0,14.0,10.0,10.0,5.0,5.0,7.0,1.0,0
Betul,447,9690.0,2631.0,147.0,66.0,34.0,30.0,22.0,9.0,9.0,11.0,4.0,5.0,6.0,1.0,0,0
Chhindwara,455,9087.0,5008.0,443.0,140.0,70.0,41.0,30.0,17.0,10.0,12.0,5.0,4.0,5.0,1.0,4.0,0
Narsimhapur,452,1695.0,3779.0,812.0,111.0,43.0,29.0,21.0,10.0,9.0,1.0,4.0,5.0,2.0,0,0,0
Jabalpur,451,2125.0,3065.0,667.0,218.0,96.0,56.0,36.0,30.0,18.0,19.0,20.0,15.0,22.0,15.0,27.0,59.0
Seoni,456,8534.0,2343.0,101.0,26.0,6.0,7.0,8.0,3.0,5.0,5.0,4.0,2.0,2.0,1.0,0,0
Mandla,454,8558.0,836.0,85.0,23.0,16.0,7.0,6.0,3.0,3.0,5.0,2.0,2.0,0,0,0,0
Balaghat,457,8604.0,2734.0,179.0,49.0,31.0,5.0,5.0,5.0,4.0,6.0,3.0,2.0,2.0,0,0,0
Dindori,453,7069.0,139.0,17.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
Katni,450,3776.0,2280.0,215.0,46.0,23.0,19.0,18.0,14.0,12.0,9.0,10.0,3.0,11.0,5.0,9.0,6.0
Umaria,431,5039.0,601.0,97.0,46.0,38.0,18.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0
Panna,426,7938.0,1034.0,77.0,14.0,3.0,9.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,0,0,0
Satna,429,4327.0,4626.0,338.0,136.0,58.0,35.0,21.0,15.0,13.0,5.0,7.0,6.0,10.0,5.0,8.0,9.0
Banda,170,4586.0,1130.0,63.0,17.0,17.0,11.0,5.0,7.0,7.0,1.0,2.0,4.0,4.0,2.0,2.0,0
Chitrakoot,171,3138.0,726.0,56.0,27.0,7.0,7.0,5.0,3.0,5.0,1.0,0,0,0,0,0,0
Shahdol,460,6122.0,881.0,96.0,37.0,16.0,15.0,13.0,17.0,8.0,12.0,9.0,7.0,7.0,3.0,0,0
Sidhi,462,4371.0,1655.0,44.0,11.0,10.0,5.0,5.0,4.0,5.0,1.0,0,0,0,0,0,0
Rewa,430,3842.0,3896.0,198.0,41.0,34.0,19.0,12.0,9.0,10.0,8.0,7.0,5.0,7.0,5.0,8.0,5.0
Kaushambi,174,694.0,1731.0,85.0,33.0,10.0,11.0,6.0,6.0,5.0,8.0,9.0,4.0,6.0,6.0,3.0,6.0
Allahabad,175,1988.0,3846.0,458.0,105.0,64.0,29.0,34.0,23.0,22.0,14.0,19.0,18.0,20.0,18.0,27.0,49.0
Sant Ravi Das Nagar(bhadohi),198,14.0,999.0,171.0,56.0,29.0,5.0,9.0,4.0,8.0,3.0,4.0,0,0,0,0,0
Mirzapur,199,3563.0,1882.0,211.0,57.0,27.0,22.0,9.0,5.0,7.0,5.0,5.0,1.0,9.0,2.0,4.0,0
Singrauli,463,5915.0,1041.0,105.0,43.0,42.0,25.0,25.0,31.0,19.0,36.0,21.0,14.0,16.0,14.0,22.0,29.0
Koriya,400,7571.0,578.0,108.0,64.0,41.0,30.0,15.0,12.0,10.0,8.0,5.0,5.0,1.0,0,0,0
Anuppur,461,3548.0,835.0,164.0,90.0,69.0,58.0,17.0,8.0,10.0,1.0,0.0,0,0,0,0,0
Kabeerdham,407,4844.0,439.0,24.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0
Bilaspur,406,7538.0,2510.0,257.0,77.0,33.0,14.0,14.0,9.0,8.0,10.0,7.0,9.0,6.0,10.0,10.0,13.0
Korba,404,6639.0,1065.0,173.0,80.0,55.0,52.0,39.0,40.0,24.0,35.0,33.0,18.0,17.0,23.0,24.0,5.0
Surguja,401,18587.0,1148.0,113.0,60.0,26.0,19.0,11.0,13.0,7.0,3.0,3.0,6.0,1.0,5.0,0,0
Sonbhadra,200,6990.0,1108.0,161.0,74.0,69.0,48.0,40.0,31.0,24.0,22.0,29.0,18.0,15.0,19.0,22.0,20.0
Garhwa,346,4995.0,220.0,23.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0
Jashpur,402,7070.0,231.0,36.0,12.0,2.0,0,0,0,0,0,0,0,0,0,0,0
Raigarh,403,6850.0,1809.0,133.0,39.0,26.0,20.0,17.0,5.0,8.0,4.0,3.0,3.0,6.0,3.0,1.0,0
Gumla,366,6662.0,107.0,18.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Simdega,367,4677.0,96.0,6.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
Sundargarh,374,9179.0,2422.0,274.0,87.0,59.0,34.0,32.0,25.0,15.0,16.0,9.0,16.0,7.0,17.0,15.0,38.0
Ranchi,364,4535.0,1213.0,184.0,91.0,55.0,43.0,32.0,22.0,19.0,17.0,11.0,10.0,9.0,8.0,14.0,8.0
Lohardaga,356,1775.0,103.0,21.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0
Latehar,359,5320.0,102.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chatra,347,4612.0,129.0,24.0,7.0,10.0,7.0,8.0,1.0,1.0,0.0,0,0,0,0,0,0
Palamu,358,5383.0,198.0,32.0,18.0,13.0,6.0,2.0,0,0,0,0,0,0,0,0,0
Rohtas,234,3483.0,1313.0,123.0,18.0,16.0,12.0,6.0,1.0,0,0,0,0,0,0,0,0
Kaimur (bhabua),233,3140.0,1101.0,61.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0
Aurangabad,235,3585.0,542.0,52.0,22.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0
Gaya,236,5449.0,722.0,80.0,33.0,24.0,14.0,12.0,7.0,5.0,9.0,2.0,8.0,3.0,5.0,1.0,0
Bhojpur,231,2544.0,454.0,34.0,11.0,7.0,8.0,5.0,2.0,0,0,0,0,0,0,0,0
Arwal,240,841.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jehanabad,239,868.0,299.0,20.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0
Patna,230,2162.0,1365.0,200.0,87.0,64.0,25.0,19.0,21.0,18.0,19.0,15.0,21.0,21.0,27.0,22.0,52.0
Buxar,232,1611.0,552.0,24.0,9.0,8.0,4.0,0,0,0,0,0,0,0,0,0,0
Ghazipur,195,1800.0,2458.0,68.0,16.0,9.0,9.0,5.0,5.0,5.0,1.0,0,0,0,0,0,0
Chandauli,196,1679.0,1358.0,87.0,31.0,24.0,17.0,15.0,12.0,8.0,8.0,3.0,8.0,6.0,6.0,2.0,0.0
Varanasi,197,1.0,1116.0,442.0,138.0,40.0,35.0,25.0,19.0,19.0,14.0,14.0,19.0,10.0,21.0,18.0,71.0
Jaunpur,194,2568.0,2462.0,105.0,26.0,16.0,9.0,4.0,9.0,5.0,4.0,6.0,5.0,4.0,0,0,0
Pratapgarh,173,1082.0,3509.0,117.0,43.0,16.0,9.0,9.0,5.0,3.0,6.0,5.0,3.0,4.0,4.0,0,0
Azamgarh,191,3131.0,2236.0,88.0,31.0,14.0,10.0,9.0,5.0,7.0,4.0,4.0,5.0,3.0,0,0,0
Ambedkar Nagar,178,929.0,1917.0,102.0,36.0,19.0,10.0,4.0,1.0,0,0,0,0,0,0,0,0
Sultanpur,179,2185.0,3331.0,122.0,35.0,16.0,15.0,8.0,7.0,9.0,5.0,7.0,4.0,2.0,2.0,0,0
Faizabad,177,664.0,2375.0,340.0,52.0,28.0,29.0,5.0,14.0,13.0,11.0,13.0,8.0,9.0,5.0,6.0,0
Basti,185,1917.0,1691.0,61.0,27.0,17.0,10.0,7.0,9.0,7.0,7.0,9.0,2.0,5.0,1.0,0,0
Gonda,183,3107.0,1975.0,82.0,43.0,22.0,9.0,11.0,4.0,8.0,3.0,6.0,5.0,3.0,5.0,4.0,0
Sant Kabir Nagar,186,869.0,1137.0,41.0,18.0,7.0,9.0,6.0,1.0,0,0,0,0,0,0,0,0
Gorakhpur,188,1109.0,2760.0,251.0,60.0,31.0,19.0,17.0,20.0,12.0,12.0,13.0,9.0,12.0,12.0,16.0,35.0
Maharajganj,187,3110.0,584.0,81.0,21.0,6.0,0,0,0,0,0,0,0,0,0,0,0
Kushinagar,189,2175.0,1469.0,70.0,26.0,16.0,11.0,2.0,3.0,0,0,0,0,0,0,0,0
Deoria,190,1418.0,1800.0,54.0,13.0,12.0,6.0,6.0,4.0,5.0,1.0,4.0,3.0,1.0,0,0,0
Mau,192,321.0,1687.0,111.0,25.0,15.0,11.0,7.0,5.0,8.0,5.0,4.0,0,0,0,0,0
Ballia,193,1705.0,2076.0,63.0,14.0,13.0,8.0,4.0,5.0,2.0,4.0,1.0,0,0,0,0,0
Siwan,218,2282.0,568.0,19.0,12.0,8.0,0,0,0,0,0,0,0,0,0,0,0
Saran (chhapra),219,2379.0,898.0,56.0,27.0,26.0,19.0,6.0,4.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0
Muzaffarpur,216,2583.0,1379.0,64.0,25.0,18.0,10.0,9.0,10.0,7.0,7.0,7.0,4.0,7.0,5.0,1.0,0
Gopalganj,217,1945.0,667.0,32.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0
Purba Champaran,204,4450.0,651.0,46.0,16.0,15.0,12.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0
Pashchim Champaran,203,6430.0,322.0,84.0,29.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0
Siddharth Nagar,184,3133.0,508.0,48.0,21.0,5.0,0,0,0,0,0,0,0,0,0,0,0
Balrampur,182,3880.0,385.0,41.0,23.0,10.0,9.0,6.0,8.0,5.0,3.0,0,0,0,0,0,0
Shrawasti,181,2922.0,366.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahraich,180,4629.0,931.0,57.0,23.0,23.0,5.0,6.0,8.0,3.0,6.0,5.0,5.0,0,0,0,0
Kheri,153,7745.0,2252.0,92.0,39.0,16.0,17.0,8.0,7.0,6.0,4.0,6.0,4.0,0,0,0,0
Sitapur,154,5501.0,1861.0,117.0,40.0,27.0,16.0,8.0,9.0,2.0,5.0,8.0,4.0,3.0,0,0,0
Bara Banki,176,2384.0,2382.0,114.0,18.0,17.0,11.0,7.0,8.0,6.0,5.0,4.0,4.0,1.0,1.0,0,0
Lucknow,157,85.0,2077.0,510.0,103.0,60.0,45.0,36.0,38.0,30.0,35.0,35.0,14.0,23.0,31.0,32.0,168.0
Hardoi,155,4044.0,3452.0,223.0,58.0,25.0,23.0,22.0,7.0,7.0,7.0,6.0,2.0,5.0,5.0,3.0,3.0
Rae Bareli,158,1967.0,3722.0,141.0,41.0,24.0,17.0,20.0,13.0,14.0,10.0,12.0,6.0,8.0,5.0,5.0,1.0
Fatehpur,172,3500.0,1689.0,132.0,48.0,12.0,9.0,6.0,6.0,3.0,4.0,5.0,1.0,0,0,0,0
Unnao,156,3213.0,2430.0,152.0,59.0,39.0,22.0,20.0,15.0,14.0,9.0,11.0,5.0,2.0,3.0,3.0,2.0
Kanpur Nagar,164,1376.0,1733.0,169.0,80.0,36.0,26.0,29.0,20.0,17.0,20.0,11.0,15.0,15.0,23.0,28.0,153.0
Kanpur Dehat,163,2120.0,1863.0,142.0,50.0,11.0,1.0,0,0,0,0,0,0,0,0,0,0
Pilibhit,151,4172.0,506.0,43.0,14.0,9.0,6.0,7.0,4.0,6.0,2.0,0,0,0,0,0,0
Bageshwar,63,2748.0,305.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champawat,65,2150.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pithoragarh,62,9451.0,251.0,32.0,15.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0
North,241,5610.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East,244,849.0,342.0,32.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0
Jalpaiguri,328,4435.0,2978.0,405.0,148.0,57.0,31.0,16.0,13.0,11.0,8.0,9.0,3.0,4.0,3.0,1.0,0
Koch Bihar,329,2667.0,1561.0,109.0,46.0,17.0,10.0,5.0,8.0,3.0,4.0,3.0,0,0,0,0,0
Darjiling,327,2243.0,1432.0,266.0,100.0,39.0,28.0,22.0,9.0,6.0,3.0,4.0,5.0,3.0,7.0,9.0,1.0
South,243,713.0,246.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
West,242,1349.0,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kishanganj,210,2226.0,239.0,25.0,13.0,11.0,1.0,0,0,0,0,0,0,0,0,0,0
Uttar Dinajpur,330,2281.0,1691.0,85.0,53.0,23.0,18.0,12.0,3.0,5.0,5.0,3.0,3.0,1.0,0,0,0
Purnia,211,3057.0,974.0,83.0,27.0,19.0,9.0,9.0,3.0,7.0,4.0,3.0,4.0,2.0,0,0,0
Katihar,212,3102.0,764.0,39.0,10.0,12.0,7.0,4.0,5.0,3.0,6.0,3.0,0,0,0,0,0
Araria,209,3278.0,275.0,71.0,17.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0
Madhubani,207,3590.0,845.0,31.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0
Sitamarhi,206,2624.0,356.0,37.0,15.0,8.0,0,0,0,0,0,0,0,0,0,0,0
Darbhanga,215,1907.0,962.0,32.0,12.0,13.0,12.0,6.0,11.0,3.0,8.0,4.0,0,0,0,0,0
Sheohar,205,339.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaishali,220,1342.0,1137.0,42.0,23.0,14.0,10.0,13.0,8.0,2.0,3.0,0.0,1.0,0.0,0,0,0
Samastipur,221,2641.0,1032.0,52.0,15.0,8.0,4.0,6.0,3.0,0,0,0,0,0,0,0,0
Begusarai,222,1449.0,789.0,88.0,45.0,40.0,19.0,20.0,10.0,10.0,14.0,5.0,4.0,3.0,6.0,2.0,0
Khagaria,223,1536.0,334.0,39.0,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0
Saharsa,214,1738.0,393.0,27.0,7.0,11.0,8.0,2.0,0,0,0,0,0,0,0,0,0
Supaul,208,2559.0,514.0,34.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0
Madhepura,213,1935.0,409.0,26.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Bhagalpur,224,1734.0,1257.0,107.0,45.0,31.0,20.0,17.0,13.0,17.0,8.0,9.0,8.0,6.0,3.0,4.0,1.0
Sahibganj,352,2577.0,201.0,22.0,14.0,6.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0
Godda,351,2099.0,656.0,47.0,33.0,17.0,17.0,9.0,0,0,0,0,0,0,0,0,0
Banka,225,3607.0,376.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakur,353,2089.0,202.0,19.0,13.0,4.0,0,0,0,0,0,0,0,0,0,0,0
Dumka,362,4542.0,251.0,17.0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,0
Jamtara,363,1758.0,458.0,40.0,18.0,13.0,8.0,1.0,0.0,4.0,1.0,0.0,0,0,0,0,0
Deoghar,350,2415.0,518.0,68.0,50.0,19.0,16.0,8.0,5.0,6.0,5.0,5.0,1.0,4.0,0,0,0
Jamui,238,3518.0,353.0,37.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Giridih,349,5774.0,506.0,51.0,20.0,21.0,9.0,7.0,9.0,3.0,7.0,2.0,0,0,0,0,0
Munger,226,1302.0,408.0,48.0,19.0,19.0,14.0,14.0,11.0,7.0,4.0,0,0,0,0,0,0
Lakhisarai,227,1302.0,275.0,33.0,18.0,4.0,0,0,0,0,0,0,0,0,0,0,0
Sheikhpura,228,562.0,228.0,24.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Nawada,237,2667.0,480.0,19.0,15.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0
Nalanda,229,2006.0,881.0,52.0,30.0,17.0,8.0,5.0,7.0,4.0,0,0,0,0,0,0,0
Kodarma,348,2632.0,515.0,51.0,12.0,4.0,8.0,2.0,0,0,0,0,0,0,0,0,0
Hazaribagh,360,3497.0,854.0,131.0,39.0,28.0,18.0,18.0,7.0,5.0,1.0,1.0,0,0,0,0,0
Dhanbad,354,612.0,869.0,353.0,155.0,136.0,83.0,79.0,63.0,69.0,52.0,41.0,50.0,51.0,37.0,49.0,16.0
Bokaro,355,1410.0,1268.0,250.0,162.0,101.0,87.0,49.0,61.0,35.0,37.0,25.0,19.0,19.0,15.0,18.0,6.0
Puruliya,340,4439.0,3067.0,202.0,74.0,46.0,34.0,20.0,19.0,11.0,7.0,6.0,3.0,5.0,0,0,0
Ramgarh,361,567.0,564.0,167.0,122.0,125.0,45.0,49.0,26.0,27.0,14.0,9.0,10.0,1.0,0,0,0
Khunti,365,3249.0,169.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pashchimi Singhbhum,368,8236.0,667.0,113.0,51.0,29.0,12.0,4.0,0,0,0,0,0,0,0,0,0
Saraikela-kharsawan,369,2284.0,820.0,113.0,21.0,21.0,13.0,11.0,9.0,9.0,7.0,14.0,11.0,7.0,4.0,4.0,4.0
Purbi Singhbhum,357,2827.0,1208.0,175.0,77.0,52.0,22.0,6.0,14.0,7.0,6.0,9.0,8.0,13.0,10.0,19.0,60.0
Pashchim Medinipur,344,6412.0,4816.0,267.0,114.0,71.0,36.0,28.0,20.0,12.0,15.0,15.0,11.0,13.0,9.0,4.0,0
Bankura,339,2522.0,5526.0,440.0,120.0,60.0,37.0,29.0,16.0,20.0,12.0,12.0,10.0,9.0,5.0,3.0,0
Barddhaman,335,321.0,6000.0,949.0,326.0,244.0,178.0,152.0,146.0,120.0,131.0,110.0,54.0,49.0,41.0,69.0,47.0
