Kaimur (bhabua),233,4309.0,0,0,0
Aurangabad,235,4201.0,12.0,0,0
Gaya,236,6284.0,57.0,19.0,5.0
Bhojpur,231,3043.0,22.0,0,0
Arwal,240,858.0,0,0,0
Jehanabad,239,1199.0,1.0,0,0
Patna,230,3843.0,110.0,60.0,62.0
Buxar,232,2195.0,12.0,0,0
Ghazipur,195,4342.0,28.0,6.0,0
Chandauli,196,3155.0,67.0,27.0,14.0
Varanasi,197,1697.0,119.0,65.0,119.0
Jaunpur,194,5161.0,38.0,20.0,3.0
Pratapgarh,173,4724.0,39.0,17.0,8.0
Azamgarh,191,5484.0,38.0,17.0,1.0
Ambedkar Nagar,178,2982.0,30.0,0,0
Sultanpur,179,5673.0,45.0,21.0,2.0
Faizabad,177,3430.0,76.0,45.0,20.0
Basti,185,3696.0,43.0,25.0,2.0
Gonda,183,5205.0,46.0,21.0,11.0
Sant Kabir Nagar,186,2065.0,23.0,0,0
Gorakhpur,188,4156.0,87.0,46.0,46.0
Maharajganj,187,3773.0,6.0,0,0
Kushinagar,189,3740.0,24.0,0,0
Deoria,190,3284.0,28.0,13.0,1.0
Mau,192,2143.0,38.0,13.0,0
Ballia,193,3857.0,30.0,4.0,0
Siwan,218,2879.0,2.0,0,0
Saran (chhapra),219,3368.0,42.0,9.0,1.0
Muzaffarpur,216,4049.0,47.0,22.0,5.0
Gopalganj,217,2656.0,1.0,0,0
Purba Champaran,204,5162.0,27.0,0.0,0
Pashchim Champaran,203,6848.0,11.0,0,0
Siddharth Nagar,184,3709.0,5.0,0,0
Balrampur,182,4319.0,32.0,8.0,0
Shrawasti,181,3285.0,0,0,0
Bahraich,180,5634.0,40.0,8.0,0
Kheri,153,10070.0,40.0,6.0,0
Sitapur,154,7509.0,60.0,13.0,0
Bara Banki,176,4890.0,42.0,11.0,0
Lucknow,157,2474.0,177.0,113.0,146.0
Hardoi,155,7773.0,76.0,22.0,15.0
Rae Bareli,158,5869.0,74.0,42.0,19.0
Fatehpur,172,5366.0,33.0,8.0,0
Unnao,156,5811.0,94.0,38.0,10.0
Kanpur Nagar,164,3356.0,111.0,50.0,93.0
Kanpur Dehat,163,4172.0,12.0,0,0
Pilibhit,151,4734.0,25.0,5.0,0
Bageshwar,63,2856.0,0,0,0
Champawat,65,2191.0,0,0,0
Pithoragarh,62,9630.0,13.0,0,0
North,241,5610.0,0,0,0
East,244,880.0,0,0,0
Jalpaiguri,328,7405.0,100.0,31.0,8.0
Koch Bihar,329,4384.0,25.0,7.0,0
Darjiling,327,3224.0,88.0,18.0,19.0
South,243,780.0,0,0,0
West,242,1394.0,0,0,0
Kishanganj,210,2503.0,11.0,0,0
Uttar Dinajpur,330,4069.0,42.0,6.0,0
Purnia,211,4141.0,40.0,18.0,2.0
Katihar,212,3914.0,28.0,12.0,0
Araria,209,3641.0,6.0,0,0
Madhubani,207,4478.0,1.0,0,0
Sitamarhi,206,3030.0,5.0,0,0
Darbhanga,215,2913.0,36.0,15.0,0
Sheohar,205,376.0,0,0,0
Vaishali,220,2506.0,26.0,3.0,0
Samastipur,221,3740.0,16.0,0,0
Begusarai,222,2373.0,82.0,32.0,11.0
Khagaria,223,1919.0,7.0,0,0
Saharsa,214,2165.0,21.0,0,0
Supaul,208,3118.0,0,0,0
Madhepura,213,2379.0,0,0,0
Bhagalpur,224,3121.0,76.0,41.0,14.0
Sahibganj,352,2798.0,10.0,0,0
Godda,351,2830.0,43.0,0,0
Banka,225,3986.0,0,0,0
Pakur,353,2323.0,4.0,0,0
Dumka,362,4817.0,6.0,0,0
Jamtara,363,2274.0,22.0,5.0,0
Deoghar,350,3051.0,48.0,17.0,4.0
Jamui,238,3913.0,0,0,0
Giridih,349,6336.0,46.0,12.0,0
Munger,226,1786.0,46.0,8.0,0
Lakhisarai,227,1631.0,2.0,0,0
Sheikhpura,228,823.0,0,0,0
Nawada,237,3178.0,10.0,0,0
Nalanda,229,2963.0,37.0,4.0,0
Kodarma,348,3165.0,14.0,0,0
Hazaribagh,360,4401.0,69.0,5.0,0
Dhanbad,354,1965.0,358.0,208.0,150.0
Bokaro,355,3028.0,294.0,112.0,56.0
Puruliya,340,7751.0,119.0,27.0,2.0
Ramgarh,361,1314.0,235.0,60.0,1.0
Khunti,365,3432.0,0,0,0
Pashchimi Singhbhum,368,8780.0,22.0,0,0
Saraikela-kharsawan,369,3154.0,54.0,39.0,19.0
Purbi Singhbhum,357,4139.0,90.0,27.0,84.0
Pashchim Medinipur,344,11580.0,154.0,53.0,26.0
Bankura,339,8532.0,142.0,52.0,13.0
Barddhaman,335,7554.0,716.0,393.0,120.0
Birbhum,334,5571.0,165.0,41.0,14.0
Hugli,338,3480.0,142.0,81.0,88.0
Haora,341,1372.0,122.0,25.0,47.0
North 24 Parganas,337,6365.0,172.0,58.0,121.0
Nadia,336,4476.0,185.0,44.0,16.0
Kolkata,342,2.0,0.0,0.0,55.0
South 24 Parganas,343,6288.0,168.0,56.0,97.0
Murshidabad,333,6559.0,148.0,36.0,18.0
Maldah,332,4213.0,36.0,9.0,2.0
Dakshin Dinajpur,331,2773.0,26.0,0,0
Purba Medinipur,345,4719.0,112.0,37.0,65.0
Ganjam,388,10249.0,97.0,23.0,17.0
Puri,387,4299.0,39.0,15.0,12.0
Khordha,386,3039.0,140.0,49.0,56.0
Nayagarh,385,4797.0,5.0,0,0
Cuttack,381,4514.0,145.0,86.0,57.0
Dhenkanal,383,5410.0,30.0,12.0,0
Anugul,384,7431.0,221.0,132.0,67.0
Jajapur,382,3439.0,85.0,1.0,0
Kendujhar,375,9941.0,94.0,4.0,0
Kendrapara,379,3062.0,25.0,0,0
Jagatsinghapur,380,2056.0,53.0,26.0,27.0
Baleshwar,377,4703.0,77.0,22.0,14.0
Bhadrak,378,3041.0,46.0,12.0,0
Mayurbhanj,376,12994.0,37.0,17.0,12.0
Debagarh,373,3489.0,0.0,0,0
Sambalpur,372,8208.0,94.0,56.0,21.0
Jharsuguda,371,2336.0,166.0,71.0,19.0
Bargarh,370,7187.0,44.0,18.0,2.0
Subarnapur,392,2939.0,8.0,0,0
Balangir,393,8028.0,56.0,13.0,0
Bauda,391,3880.0,0,0,0
Kandhamal,390,9958.0,13.0,0,0
Gajapati,389,4926.0,6.0,0,0
Rayagada,396,9015.0,22.0,7.0,0
Kalahandi,395,9711.0,45.0,4.0,0
Nuapada,394,4809.0,3.0,0,0
Raipur,410,15162.0,250.0,55.0,100.0
Nabarangapur,397,6540.0,13.0,0,0
Mahasamund,411,5891.0,24.0,4.0,0
Janjgir-champa,405,4794.0,58.0,0,0
Durg,409,10233.0,240.0,87.0,122.0
Dhamtari,412,5007.0,29.0,12.0,0
Rajnandgaon,408,9991.0,47.0,14.0,3.0
Gondiya,507,6617.0,47.0,18.0,7.0
Nagpur,505,11028.0,426.0,166.0,205.0
Bhandara,506,4573.0,74.0,13.0,3.0
Garhchiroli,508,17542.0,43.0,1.0,0
Uttar Bastar Kanker,413,8450.0,7.0,0,0
Chandrapur,509,12963.0,377.0,85.0,59.0
Adilabad,532,18093.0,282.0,72.0,7.0
Narayanpur,415,5297.0,0,0,0
Bijapur,417,10797.0,0,0,0
Bastar,414,12730.0,22.0,6.0,0
Koraput,398,10499.0,86.0,22.0,4.0
Dakshin Bastar Dantewada,416,10697.0,19.0,0,0
Malkangiri,399,7034.0,13.0,0,0
Visakhapatnam,544,12537.0,223.0,112.0,123.0
East Godavari,545,12154.0,363.0,109.0,50.0
Khammam,541,18994.0,254.0,62.0,20.0
Warangal,540,15280.0,210.0,58.0,54.0
Karimnagar,534,13105.0,426.0,144.0,43.0
Krishna,547,9881.0,264.0,86.0,43.0
Nalgonda,539,16867.0,250.0,53.0,9.0
Guntur,548,13311.0,354.0,71.0,23.0
Prakasam,549,21194.0,111.0,27.0,8.0
West Godavari,546,9179.0,194.0,43.0,7.0
Yanam,634,35.0,10.0,0,0
Vizianagaram,543,6492.0,41.0,19.0,6.0
Srikakulam,542,7041.0,52.0,14.0,2.0
Sri Potti Sriramulu Nellore,550,15220.0,250.0,56.0,12.0
Y.s.r.,551,17568.0,223.0,40.0,1.0
Chittoor,554,16218.0,305.0,65.0,24.0
Thiruvallur,602,2920.0,513.0,145.0,224.0
Kancheepuram,604,4344.0,664.0,206.0,164.0
Chennai,603,3.0,0.0,0.0,74.0
Vellore,605,5630.0,415.0,143.0,49.0
Tiruvannamalai,606,6721.0,106.0,20.0,3.0
Viluppuram,607,7920.0,253.0,36.0,7.0
Puducherry,635,156.0,132.0,35.0,19.0
Cuddalore,617,3434.0,365.0,127.0,51.0
Nagappattinam,618,2689.0,178.0,60.0,20.0
Ariyalur,616,2039.0,58.0,13.0,0
Thanjavur,620,3577.0,363.0,68.0,30.0
Karaikal,637,74.0,91.0,18.0,0
Thiruvarur,619,2494.0,152.0,36.0,23.0
Virudunagar,625,4778.0,232.0,63.0,17.0
Pudukkottai,621,5409.0,89.0,12.0,5.0
Ramanathapuram,626,4628.0,43.0,5.0,0
Sivaganga,622,4912.0,85.0,20.0,3.0
Tiruchirappalli,614,4604.0,274.0,80.0,83.0
Madurai,623,3670.0,196.0,66.0,62.0
Dindigul,612,6028.0,159.0,31.0,23.0
Thoothukkudi,627,5147.0,153.0,94.0,37.0
Tirunelveli,628,6976.0,367.0,62.0,56.0
Kollam,600,1138.0,104.0,28.0,0
Thiruvananthapuram,601,593.0,97.0,20.0,22.0
Kanniyakumari,629,1005.0,148.0,36.0,17.0
Alappuzha,598,1084.0,232.0,22.0,0
