Durg,409,10771.0
Dhamtari,412,5061.0
Rajnandgaon,408,10077.0
Gondiya,507,6852.0
Nagpur,505,12430.0
Bhandara,506,4830.0
Garhchiroli,508,17935.0
Uttar Bastar Kanker,413,8459.0
Chandrapur,509,14060.0
Adilabad,532,19848.0
Narayanpur,415,5297.0
Bijapur,417,10841.0
Bastar,414,12815.0
Koraput,398,10738.0
Dakshin Bastar Dantewada,416,10930.0
Malkangiri,399,7161.0
Visakhapatnam,544,14036.0
East Godavari,545,13261.0
Khammam,541,19704.0
Warangal,540,15727.0
Karimnagar,534,14660.0
Krishna,547,10432.0
Nalgonda,539,17222.0
Guntur,548,13918.0
Prakasam,549,21495.0
West Godavari,546,9488.0
Yanam,634,46.0
Vizianagaram,543,6888.0
Srikakulam,542,7791.0
Sri Potti Sriramulu Nellore,550,15838.0
Y.s.r.,551,18291.0
Chittoor,554,18240.0
Thiruvallur,602,3910.0
Kancheepuram,604,5543.0
Chennai,603,153.0
Vellore,605,7279.0
Tiruvannamalai,606,7405.0
Viluppuram,607,8588.0
Puducherry,635,357.0
Cuddalore,617,4415.0
Nagappattinam,618,2959.0
Ariyalur,616,2326.0
Thanjavur,620,4038.0
Karaikal,637,183.0
Thiruvarur,619,2706.0
Virudunagar,625,5201.0
Pudukkottai,621,5537.0
Ramanathapuram,626,4682.0
Sivaganga,622,5049.0
Tiruchirappalli,614,5371.0
Madurai,623,4389.0
Dindigul,612,7217.0
Thoothukkudi,627,5482.0
Tirunelveli,628,8049.0
Kollam,600,2946.0
Thiruvananthapuram,601,2579.0
Kanniyakumari,629,1999.0
Alappuzha,598,1682.0
Pathanamthitta,599,3132.0
Kottayam,597,2623.0
Idukki,596,5944.0
Theni,624,3386.0
Tiruppur,633,6196.0
Coimbatore,632,5540.0
Palakkad,593,5341.0
Thrissur,594,3599.0
Ernakulam,595,2864.0
Lakshadweep,587,790.0
Dakshina Kannada,575,5503.0
Udupi,569,4647.0
Kasaragod,588,2352.0
Kannur,589,3523.0
Mahe,636,12.0
Kozhikode,591,2781.0
Kodagu,576,4920.0
Chikmagalur,570,8671.0
Hassan,574,8174.0
Mysore,577,7542.0
Tumkur,571,12762.0
Mandya,573,5928.0
Wayanad,590,2544.0
Chamrajnagar,578,6773.0
The Nilgiris,611,3047.0
Malappuram,592,4248.0
Erode,610,6878.0
Namakkal,609,4062.0
Salem,608,6230.0
Karur,613,3445.0
Perambalur,615,2090.0
Dharmapuri,630,5401.0
Krishnagiri,631,6156.0
Kolar,581,4783.0
Bangalore Rural,583,2767.0
Chikkaballapura,582,5073.0
Bangalore,572,2620.0
Ramanagara,584,4211.0
Anantapur,553,23209.0
Chitradurga,566,10186.0
Davanagere,567,7176.0
Bellary,565,10223.0
Kurnool,552,21616.0
Mahbubnagar,538,22407.0
Raichur,559,10276.0
Koppal,560,6756.0
Bagalkot,556,7995.0
Gadag,561,5631.0
Belgaum,555,16298.0
Dharwad,562,5182.0
Haveri,564,5814.0
Uttara Kannada,563,12319.0
Shimoga,568,10176.0
South Goa,586,2360.0
North Goa,585,2042.0
Kolhapur,530,9348.0
Sindhudurg,529,6170.0
Ratnagiri,528,10110.0
Sangli,531,10469.0
Solapur,526,18289.0
Satara,527,12884.0
Pune,521,19292.0
Raigarh,520,8817.0
