Sindhudurg,529,1.0,0.0
Ratnagiri,528,0.998714285714,0.00128571428571
Sangli,531,0.989087776395,0.0109122236049
Solapur,526,0.992394397023,0.00760560297658
Satara,527,0.995717517776,0.00428248222366
Pune,521,0.965296904264,0.0347030957365
Raigarh,520,0.949882273798,0.0501177262025
Ahmadnagar,522,0.992835112693,0.00716488730724
Bid,523,0.994574382286,0.00542561771391
Osmanabad,525,0.998063266624,0.00193673337637
Parbhani,513,0.994259471871,0.00574052812859
Latur,524,0.991932570741,0.00806742925948
Gulbarga,579,0.992589265664,0.0074107343364
Bijapur,557,0.996725656818,0.00327434318235
Yadgir,580,0.998136645963,0.00186335403727
Bidar,558,0.994453605157,0.00554639484335
Rangareddy,537,0.937053571429,0.0629464285714
Medak,535,0.991194323331,0.00880567666923
Hyderabad,536,0.0,1.0
Nizamabad,533,0.990791268759,0.00920873124147
Nanded,511,0.993888105313,0.00611189468735
Hingoli,512,0.998451213216,0.00154878678369
Jalna,514,0.994707347447,0.00529265255293
Buldana,500,0.997333555537,0.00266644446296
Washim,502,0.999062353493,0.000937646507267
Akola,501,0.987663607643,0.0123363923575
Yavatmal,510,0.996382912379,0.00361708762083
Amravati,503,0.99172240249,0.0082775975101
Wardha,504,0.993469174504,0.00653082549634
Burhanpur,467,0.992277992278,0.00772200772201
Jalgaon,499,0.991101842197,0.00889815780327
Dhule,498,0.991423479617,0.00857652038316
Aurangabad,515,0.984213478644,0.0157865213559
Nashik,516,0.982542991141,0.0174570088588
Thane,517,0.921190526095,0.0788094739048
The Dangs,489,1.0,0.0
Valsad,491,0.979605483116,0.020394516884
Navsari,490,0.988879736409,0.0111202635914
Tapi,493,1.0,0.0
Surat,492,0.915690866511,0.0843091334895
Dadra & Nagar Haveli,496,0.96303142329,0.0369685767098
Daman,495,0.462686567164,0.537313432836
Diu,494,1.0,0.0
Mumbai Suburban,518,0.203125,0.796875
Mumbai,519,0.666666666667,0.333333333333
