South Goa,586,2091.0,195.0,58.0,16.0
North Goa,585,1678.0,292.0,56.0,16.0
Kolhapur,530,8820.0,417.0,63.0,48.0
Sindhudurg,529,6165.0,5.0,0,0
Ratnagiri,528,9950.0,128.0,25.0,7.0
Sangli,531,9978.0,377.0,71.0,43.0
Solapur,526,17779.0,363.0,78.0,69.0
Satara,527,12619.0,211.0,48.0,6.0
Pune,521,17131.0,1401.0,298.0,462.0
Raigarh,520,7678.0,742.0,273.0,124.0
Ahmadnagar,522,20428.0,511.0,106.0,49.0
Bid,523,13429.0,138.0,55.0,19.0
Osmanabad,525,9195.0,91.0,15.0,3.0
Parbhani,513,7682.0,113.0,22.0,23.0
Latur,524,8124.0,118.0,39.0,29.0
Gulbarga,579,13141.0,174.0,58.0,43.0
Bijapur,557,12714.0,71.0,23.0,19.0
Yadgir,580,6364.0,68.0,12.0,0
Bidar,558,6540.0,109.0,22.0,17.0
Rangareddy,537,7626.0,893.0,231.0,494.0
Medak,535,11463.0,399.0,90.0,31.0
Hyderabad,536,0,0,0,217.0
Nizamabad,533,9401.0,258.0,66.0,22.0
Nanded,511,12907.0,113.0,37.0,42.0
Hingoli,512,5760.0,48.0,9.0,0
Jalna,514,9522.0,75.0,32.0,19.0
Buldana,500,11959.0,165.0,34.0,1.0
Washim,502,6386.0,76.0,6.0,0
Akola,501,6544.0,125.0,43.0,41.0
Yavatmal,510,16523.0,230.0,53.0,19.0
Amravati,503,14959.0,200.0,75.0,54.0
Wardha,504,7718.0,115.0,34.0,16.0
Burhanpur,467,3937.0,46.0,21.0,9.0
Jalgaon,499,14316.0,274.0,79.0,50.0
Dhule,498,8797.0,120.0,39.0,38.0
Aurangabad,515,12047.0,310.0,97.0,121.0
Nashik,516,18454.0,554.0,185.0,175.0
Thane,517,10104.0,799.0,400.0,502.0
The Dangs,489,2203.0,0,0,0
Valsad,491,3355.0,276.0,74.0,33.0
Navsari,490,2662.0,92.0,21.0,6.0
Tapi,493,3899.0,52.0,0,0
Surat,492,4300.0,687.0,173.0,268.0
Dadra & Nagar Haveli,496,500.0,95.0,20.0,0
Daman,495,10.0,27.0,40.0,15.0
Diu,494,34.0,8.0,2.0,0
Mumbai Suburban,518,2.0,49.0,82.0,428.0
Mumbai,519,12.0,40.0,19.0,112.0
